feature,importance
cat__purchase_history_1/20/2021,7.822688254016114e-05
cat__purchase_history_11-07-2021,7.813228591620933e-05
cat__purchase_history_8/27/2021,7.795881851753564e-05
cat__purchase_history_04-07-2022,7.78973986732938e-05
cat__purchase_history_09-08-2020,7.786856117714361e-05
cat__purchase_history_8/15/2023,7.781922760144914e-05
cat__purchase_history_4/20/2018,7.76671450726796e-05
cat__purchase_history_9/21/2022,7.764245254459515e-05
cat__purchase_history_11-12-2021,7.758500884457303e-05
cat__purchase_history_12-06-2019,7.741179892887787e-05
cat__purchase_history_03-08-2018,7.729093824052028e-05
cat__purchase_history_03-08-2020,7.720042971885615e-05
cat__purchase_history_3/25/2019,7.716898859612462e-05
cat__purchase_history_11-08-2019,7.699403442027962e-05
cat__purchase_history_10/22/2021,7.683206949436404e-05
cat__purchase_history_6/27/2020,7.680092330862366e-05
cat__purchase_history_5/21/2019,7.678124574626265e-05
cat__purchase_history_09-02-2021,7.66951903279345e-05
cat__purchase_history_08-05-2018,7.667765319029552e-05
cat__purchase_history_5/22/2022,7.651938721610752e-05
cat__purchase_history_12-02-2019,7.647497762893618e-05
cat__purchase_history_9/26/2021,7.637256553791635e-05
cat__purchase_history_9/18/2021,7.632002309146545e-05
cat__purchase_history_3/27/2018,7.589599854482436e-05
cat__purchase_history_04-05-2020,7.580095126272998e-05
cat__purchase_history_06-09-2020,7.554955044652295e-05
cat__purchase_history_08-04-2021,7.544573054821107e-05
cat__purchase_history_4/14/2023,7.541209175418666e-05
cat__purchase_history_12-05-2018,7.540202027468155e-05
cat__purchase_history_03-01-2020,7.53595299559589e-05
cat__purchase_history_02-07-2023,7.532663389365055e-05
cat__purchase_history_11/19/2023,7.531784898891973e-05
cat__purchase_history_1/25/2023,7.518015699313767e-05
cat__purchase_history_10-10-2019,7.513448603584544e-05
cat__purchase_history_9/22/2023,7.508607016918522e-05
cat__purchase_history_5/17/2021,7.506088080582836e-05
cat__purchase_history_11-09-2021,7.505995629968739e-05
cat__purchase_history_05-11-2019,7.497335590445626e-05
cat__purchase_history_6/13/2018,7.489201617638784e-05
cat__purchase_history_11-04-2020,7.480753666633171e-05
cat__purchase_history_03-09-2018,7.470246166219353e-05
cat__purchase_history_5/24/2022,7.469566553612449e-05
cat__purchase_history_09-05-2021,7.464964601932524e-05
cat__purchase_history_9/19/2020,7.456835704371574e-05
cat__purchase_history_07-07-2023,7.431656746850736e-05
cat__purchase_history_7/25/2023,7.43011778899345e-05
cat__purchase_history_9/15/2018,7.429606940721032e-05
cat__purchase_history_1/25/2019,7.41967059774352e-05
cat__purchase_history_8/16/2020,7.411816475598538e-05
cat__purchase_history_10-03-2021,7.391040716550357e-05
cat__purchase_history_8/14/2022,7.372404879701271e-05
cat__purchase_history_4/14/2018,7.369558625984849e-05
cat__purchase_history_5/28/2022,7.368516689422698e-05
cat__purchase_history_09-11-2023,7.35581677711282e-05
cat__purchase_history_6/18/2021,7.331566873964341e-05
cat__purchase_history_08-10-2019,7.330765938654284e-05
cat__purchase_history_3/26/2020,7.323016138558746e-05
cat__purchase_history_3/14/2022,7.31056963851899e-05
cat__purchase_history_02-06-2021,7.309980669508763e-05
cat__purchase_history_8/18/2022,7.308781606533378e-05
cat__purchase_history_11-04-2021,7.307390026179608e-05
cat__purchase_history_09-01-2018,7.304226349130462e-05
cat__purchase_history_12/13/2022,7.277043443918823e-05
cat__purchase_history_2/15/2018,7.276351134308506e-05
cat__purchase_history_10/26/2023,7.269751268509686e-05
cat__purchase_history_10/13/2022,7.263016487809395e-05
cat__purchase_history_2/22/2019,7.241937198489036e-05
cat__purchase_history_07-02-2023,7.222468147750121e-05
cat__purchase_history_11/25/2023,7.217946437449807e-05
cat__purchase_history_1/14/2018,7.213379038320769e-05
cat__purchase_history_01-05-2021,7.212520656282889e-05
cat__purchase_history_07-04-2021,7.207155052140847e-05
cat__purchase_history_11/15/2023,7.199336739416731e-05
cat__purchase_history_04-03-2020,7.198592415767295e-05
cat__purchase_history_12-04-2022,7.194022197180158e-05
cat__purchase_history_12-06-2020,7.1845787102274e-05
cat__purchase_history_9/25/2020,7.175625634843537e-05
cat__purchase_history_8/22/2018,7.169011579558932e-05
cat__purchase_history_7/25/2018,7.167176082195929e-05
cat__purchase_history_6/18/2018,7.157159292483734e-05
cat__purchase_history_02-10-2023,7.14075315885264e-05
cat__purchase_history_11-06-2019,7.137573401731611e-05
cat__purchase_history_12/26/2022,7.129873017378266e-05
cat__purchase_history_02-05-2020,7.100850705957352e-05
cat__purchase_history_8/17/2018,7.096751368900354e-05
cat__purchase_history_01-07-2019,7.073437603063399e-05
cat__purchase_history_11-11-2019,7.049512251293508e-05
cat__purchase_history_6/16/2019,7.041891884031284e-05
cat__purchase_history_9/17/2021,7.027622597725155e-05
cat__purchase_history_08-08-2023,6.98529921701792e-05
cat__purchase_history_2/24/2022,6.97641838511615e-05
cat__purchase_history_9/26/2019,6.967780145366362e-05
cat__purchase_history_06-01-2018,6.965361047621905e-05
cat__purchase_history_12/28/2023,6.94083376897405e-05
cat__purchase_history_10/19/2019,6.933873950867065e-05
cat__purchase_history_6/16/2022,6.92840675502695e-05
cat__purchase_history_3/19/2020,6.919636666062963e-05
cat__purchase_history_4/19/2022,6.918746332549594e-05
cat__purchase_history_9/14/2018,6.910957234218556e-05
cat__purchase_history_05-12-2020,6.90806170541611e-05
cat__purchase_history_6/14/2018,6.889991512830046e-05
cat__purchase_history_2/23/2019,6.889732532288459e-05
cat__purchase_history_03-10-2020,6.87716721921671e-05
cat__purchase_history_10-04-2018,6.857692280239671e-05
cat__purchase_history_05-04-2020,6.857438879501658e-05
cat__purchase_history_11/26/2019,6.850857714639357e-05
cat__purchase_history_01-04-2018,6.834892809723653e-05
cat__purchase_history_5/23/2022,6.825088257594236e-05
cat__purchase_history_11/28/2022,6.822616732329366e-05
cat__purchase_history_12-12-2018,6.819900700788265e-05
cat__purchase_history_6/27/2018,6.777044816610198e-05
cat__purchase_history_01-08-2023,6.764395178813908e-05
cat__purchase_history_07-03-2023,6.756853540211441e-05
cat__purchase_history_06-03-2023,6.756183424065968e-05
cat__purchase_history_07-02-2018,6.751363945520647e-05
cat__purchase_history_06-03-2019,6.745576055542003e-05
cat__purchase_history_03-11-2020,6.739329954345059e-05
cat__purchase_history_04-07-2019,6.733250246441751e-05
cat__purchase_history_10/25/2018,6.730715816388661e-05
cat__purchase_history_08-12-2020,6.728896092820814e-05
cat__purchase_history_9/17/2018,6.72752044474882e-05
cat__purchase_history_02-04-2021,6.721598250476243e-05
cat__purchase_history_5/14/2023,6.705896952085796e-05
cat__purchase_history_1/16/2023,6.696359447518764e-05
cat__purchase_history_05-08-2020,6.678828474648624e-05
cat__purchase_history_09-03-2020,6.675324314753973e-05
cat__purchase_history_3/17/2018,6.635861982497664e-05
cat__purchase_history_09-01-2020,6.62675243723851e-05
cat__purchase_history_1/22/2021,6.619968713382673e-05
cat__purchase_history_04-12-2023,6.618049686893706e-05
cat__purchase_history_5/17/2020,6.599995987453812e-05
cat__purchase_history_2/25/2023,6.56806149811821e-05
cat__purchase_history_06-01-2021,6.55054599497727e-05
cat__purchase_history_10/27/2023,6.549991158019496e-05
cat__purchase_history_3/24/2019,6.547755647939232e-05
cat__purchase_history_11/23/2023,6.520617045074786e-05
cat__purchase_history_12-03-2019,6.508341014566258e-05
cat__purchase_history_07-05-2023,6.484094685765247e-05
cat__purchase_history_2/25/2020,6.477460550369895e-05
cat__purchase_history_02-11-2018,6.475329638756597e-05
cat__purchase_history_01-08-2019,6.4690713946218e-05
cat__purchase_history_05-08-2018,6.454758357131782e-05
cat__purchase_history_12/22/2019,6.431494506182352e-05
cat__purchase_history_07-11-2022,6.430270031994294e-05
cat__purchase_history_11/17/2023,6.398791048741819e-05
cat__purchase_history_4/27/2018,6.390605729328118e-05
cat__purchase_history_7/28/2020,6.376179575841243e-05
cat__purchase_history_7/15/2018,6.368419645113933e-05
cat__purchase_history_08-03-2018,6.36257884159612e-05
cat__purchase_history_02-12-2020,6.341813117566893e-05
cat__purchase_history_5/19/2020,6.336942735843837e-05
cat__purchase_history_5/23/2018,6.328166475674038e-05
cat__purchase_history_11/20/2021,6.321359617086344e-05
cat__purchase_history_11/26/2020,6.316520973019793e-05
cat__purchase_history_06-10-2020,6.315259069188098e-05
cat__purchase_history_05-07-2018,6.266174384528666e-05
cat__purchase_history_8/20/2018,6.257726289039167e-05
cat__purchase_history_2/20/2021,6.253652260004385e-05
cat__purchase_history_7/16/2022,6.244860051591839e-05
cat__purchase_history_1/26/2023,6.230059916237741e-05
cat__purchase_history_07-07-2020,6.22974871158991e-05
cat__purchase_history_07-11-2019,6.228988916236464e-05
cat__purchase_history_01-04-2022,6.199358654331126e-05
cat__purchase_history_11/26/2023,6.194865096392107e-05
cat__purchase_history_6/21/2022,6.193724491105384e-05
cat__purchase_history_12/26/2021,6.186017797933286e-05
cat__purchase_history_4/26/2022,6.178163916134448e-05
cat__purchase_history_04-01-2023,6.164215603538137e-05
cat__purchase_history_10/16/2018,6.154939589318598e-05
cat__purchase_history_2/19/2019,6.147861700210369e-05
cat__purchase_history_02-10-2018,6.142114011683188e-05
cat__purchase_history_02-09-2020,6.13089484148369e-05
cat__purchase_history_5/26/2023,6.126013006655485e-05
cat__purchase_history_11-08-2023,6.11714632287372e-05
cat__purchase_history_3/14/2019,6.104654357668345e-05
cat__purchase_history_06-08-2022,6.085869133792776e-05
cat__purchase_history_4/24/2023,6.0746386943623984e-05
cat__purchase_history_11/24/2022,6.072931547392558e-05
cat__purchase_history_6/19/2018,6.045724430276849e-05
cat__purchase_history_11/13/2023,6.033684016863292e-05
cat__purchase_history_10/13/2018,6.021899874675141e-05
cat__purchase_history_12-01-2020,6.020682427516968e-05
cat__purchase_history_5/17/2023,6.0026282557097156e-05
cat__purchase_history_1/13/2019,6.001072583946849e-05
cat__purchase_history_3/23/2019,5.9714894656981146e-05
cat__purchase_history_3/26/2022,5.955577462200508e-05
cat__purchase_history_8/23/2022,5.948856105390797e-05
cat__purchase_history_3/16/2019,5.9373973595384436e-05
cat__purchase_history_03-10-2021,5.934841025428403e-05
cat__purchase_history_1/26/2020,5.9213994873086654e-05
cat__purchase_history_10/27/2021,5.9178233160195064e-05
cat__purchase_history_4/16/2020,5.909233884529987e-05
cat__purchase_history_12/19/2023,5.901549295207068e-05
cat__purchase_history_09-11-2018,5.889644782674676e-05
cat__purchase_history_07-09-2018,5.811868648795467e-05
cat__purchase_history_11-11-2020,5.788701792609857e-05
cat__purchase_history_04-11-2022,5.740369416638672e-05
cat__purchase_history_05-05-2021,5.710897803310193e-05
cat__purchase_history_08-05-2022,5.68068662943907e-05
cat__purchase_history_02-09-2019,5.67363515087909e-05
cat__purchase_history_12-05-2023,5.665462431553506e-05
cat__purchase_history_1/23/2022,5.63940522936247e-05
cat__purchase_history_11/25/2018,5.617344189018827e-05
cat__purchase_history_11/13/2020,5.584040709459953e-05
cat__purchase_history_8/13/2019,5.58195761542851e-05
cat__purchase_history_10-09-2018,5.5631891386091055e-05
cat__purchase_history_7/22/2022,5.5171427854267244e-05
cat__purchase_history_6/28/2019,5.513852241699202e-05
cat__purchase_history_4/17/2020,5.4898703774522365e-05
cat__purchase_history_01-03-2018,5.474587835643875e-05
cat__purchase_history_11-12-2020,5.469232878663972e-05
cat__purchase_history_2/24/2023,5.447672891938236e-05
cat__purchase_history_5/14/2018,5.443636017564982e-05
cat__purchase_history_11-04-2022,5.4109892787697456e-05
cat__purchase_history_1/15/2021,5.405975876287888e-05
cat__purchase_history_10-04-2022,5.376555760040907e-05
cat__purchase_history_5/24/2019,5.3759459653595735e-05
cat__purchase_history_8/26/2021,5.3603789189282936e-05
cat__purchase_history_12/24/2021,5.333517989859224e-05
cat__purchase_history_03-09-2023,5.314786059360717e-05
cat__purchase_history_4/16/2018,5.306872634370798e-05
cat__purchase_history_04-01-2021,5.294035354532481e-05
cat__purchase_history_02-05-2023,5.2939138939771264e-05
cat__purchase_history_8/25/2022,5.292555554367486e-05
cat__purchase_history_12-05-2021,5.281092809457423e-05
cat__purchase_history_1/13/2020,5.272779315318146e-05
cat__purchase_history_12/27/2018,5.2299815465616015e-05
cat__purchase_history_8/25/2019,5.2294702877653146e-05
cat__purchase_history_7/28/2018,5.1754850290430316e-05
cat__purchase_history_4/26/2021,5.1752166835601597e-05
cat__purchase_history_2/23/2023,5.1736187125874604e-05
cat__purchase_history_10/26/2022,5.146817423175941e-05
cat__purchase_history_03-03-2023,5.138627399538005e-05
cat__purchase_history_10/24/2019,5.082943252322912e-05
cat__purchase_history_8/27/2018,5.033133526173446e-05
cat__purchase_history_02-01-2020,5.030548652182081e-05
cat__purchase_history_2/17/2018,5.0276226408047385e-05
cat__purchase_history_04-10-2022,5.016617205087386e-05
cat__purchase_history_09-07-2021,5.008302849065132e-05
cat__purchase_history_4/13/2019,5.000735021149109e-05
cat__purchase_history_12-08-2019,4.993158446085096e-05
cat__purchase_history_7/27/2018,4.9851810432817997e-05
cat__purchase_history_1/26/2019,4.972767695585376e-05
cat__purchase_history_9/27/2019,4.9632257121590236e-05
cat__purchase_history_6/14/2020,4.963084514880725e-05
cat__purchase_history_12-01-2023,4.9625129955787966e-05
cat__purchase_history_7/14/2023,4.959613196564502e-05
cat__purchase_history_7/27/2020,4.956419097640266e-05
cat__purchase_history_10/19/2018,4.9406490104977396e-05
cat__purchase_history_04-07-2023,4.938127635555613e-05
cat__purchase_history_1/23/2023,4.912910079508066e-05
cat__purchase_history_4/15/2019,4.905130498465233e-05
cat__purchase_history_3/27/2021,4.8734558212518856e-05
cat__purchase_history_8/14/2021,4.858459190768092e-05
cat__purchase_history_04-05-2021,4.815378759134573e-05
cat__purchase_history_5/26/2019,4.778782272628632e-05
cat__purchase_history_08-03-2020,4.77191509040497e-05
cat__purchase_history_8/16/2023,4.7711864555438475e-05
cat__purchase_history_8/13/2020,4.756791719354356e-05
cat__purchase_history_6/15/2021,4.743962006164829e-05
cat__purchase_history_4/28/2020,4.733573870077107e-05
cat__purchase_history_9/13/2019,4.731864505788962e-05
cat__purchase_history_4/22/2018,4.725117307859898e-05
cat__purchase_history_10/21/2021,4.718082137739337e-05
cat__purchase_history_04-03-2021,4.687679807995693e-05
cat__purchase_history_12/27/2020,4.683277589441975e-05
cat__purchase_history_6/15/2020,4.667495667862345e-05
cat__purchase_history_09-04-2022,4.646665276100451e-05
cat__purchase_history_04-06-2021,4.6376288332379624e-05
cat__purchase_history_3/23/2022,4.6314193845101704e-05
cat__purchase_history_07-06-2021,4.6263131140298166e-05
cat__purchase_history_04-02-2018,4.618302491329199e-05
cat__purchase_history_01-02-2019,4.599857749448626e-05
cat__purchase_history_06-12-2022,4.566781920735063e-05
cat__purchase_history_07-09-2019,4.531070646165544e-05
cat__purchase_history_5/16/2018,4.526142390498755e-05
cat__purchase_history_10/18/2021,4.510350711150791e-05
cat__purchase_history_7/19/2020,4.510313627148482e-05
cat__purchase_history_2/28/2018,4.486999128293359e-05
cat__purchase_history_06-05-2022,4.4658685730898807e-05
cat__purchase_history_01-06-2023,4.422359230570844e-05
cat__purchase_history_09-08-2021,4.412266637126516e-05
cat__purchase_history_5/13/2018,4.378441509304674e-05
cat__purchase_history_02-10-2022,4.371517266457186e-05
cat__purchase_history_11/18/2023,4.352604000437677e-05
cat__purchase_history_09-06-2021,4.350044708989519e-05
cat__purchase_history_06-09-2019,4.347389635499904e-05
cat__purchase_history_4/13/2022,4.3335776109710954e-05
cat__purchase_history_02-01-2019,4.3321634959245834e-05
cat__purchase_history_10/25/2021,4.302339324998812e-05
cat__purchase_history_10-01-2023,4.282676865584362e-05
cat__purchase_history_12/21/2019,4.277425085450871e-05
cat__purchase_history_02-09-2018,4.2764613214529135e-05
cat__purchase_history_05-09-2023,4.255219511334858e-05
cat__purchase_history_11/21/2018,4.21721553820079e-05
cat__purchase_history_1/15/2020,4.202317520892092e-05
cat__purchase_history_8/14/2019,4.202307041313032e-05
cat__purchase_history_10/16/2021,4.1959560940690804e-05
cat__purchase_history_7/20/2022,4.1937420951984996e-05
cat__purchase_history_4/20/2023,4.176089742457219e-05
cat__purchase_history_10/23/2022,4.159052881918183e-05
cat__purchase_history_11/17/2019,4.157624357271185e-05
cat__purchase_history_04-05-2018,4.138187695772284e-05
cat__purchase_history_05-12-2018,4.135136388644705e-05
cat__purchase_history_10/22/2018,4.1005175573347e-05
cat__purchase_history_04-01-2020,4.0926765099980686e-05
cat__purchase_history_8/13/2023,4.082858575855701e-05
cat__purchase_history_3/21/2018,4.072651552271408e-05
cat__purchase_history_1/23/2020,4.001499054863442e-05
cat__purchase_history_2/26/2020,3.9976382129089945e-05
cat__purchase_history_02-08-2023,3.994795526079819e-05
cat__purchase_history_10-10-2021,3.9645489665831405e-05
cat__purchase_history_09-07-2019,3.933844214307572e-05
cat__purchase_history_12-01-2022,3.931059359668494e-05
cat__purchase_history_5/18/2020,3.922310925473637e-05
cat__purchase_history_8/28/2023,3.9071026058942804e-05
cat__purchase_history_12/16/2019,3.904025901151324e-05
cat__purchase_history_01-03-2019,3.896940423704293e-05
cat__purchase_history_10/22/2022,3.845114330328392e-05
cat__purchase_history_12-02-2021,3.835817068693203e-05
cat__purchase_history_03-01-2021,3.819680310365999e-05
cat__purchase_history_9/18/2023,3.796389960084241e-05
cat__purchase_history_08-06-2018,3.766843727685527e-05
cat__purchase_history_02-09-2023,3.7652247470676124e-05
cat__purchase_history_11/23/2018,3.76045334483065e-05
cat__purchase_history_04-06-2019,3.7515156544275565e-05
cat__purchase_history_09-04-2023,3.744852232331461e-05
cat__purchase_history_11-10-2021,3.737486280819301e-05
cat__purchase_history_5/20/2019,3.7339025635584004e-05
cat__purchase_history_10/16/2020,3.733814663495669e-05
cat__purchase_history_5/15/2021,3.7294335163364706e-05
cat__purchase_history_05-03-2022,3.7215924883305144e-05
cat__purchase_history_05-01-2023,3.713759909842354e-05
cat__purchase_history_9/23/2021,3.6576902134248675e-05
cat__purchase_history_9/18/2020,3.6541779009852476e-05
cat__purchase_history_9/21/2021,3.652772916644928e-05
cat__purchase_history_10/28/2023,3.603582494978385e-05
cat__purchase_history_2/25/2019,3.5811462598372965e-05
cat__purchase_history_5/28/2018,3.545100651233285e-05
cat__purchase_history_7/13/2018,3.543162173282922e-05
cat__purchase_history_07-11-2021,3.542785858457508e-05
cat__purchase_history_4/14/2022,3.539103350752144e-05
cat__purchase_history_11-10-2018,3.510041177189612e-05
cat__purchase_history_10-12-2020,3.496065513693959e-05
cat__purchase_history_7/19/2022,3.471359746422361e-05
cat__purchase_history_10/23/2019,3.452770370131603e-05
cat__purchase_history_5/26/2020,3.4396637693902485e-05
cat__purchase_history_10-03-2019,3.405710849684918e-05
cat__purchase_history_5/15/2020,3.381527446139404e-05
cat__purchase_history_7/22/2021,3.37208489027404e-05
cat__purchase_history_05-03-2023,3.364266320750309e-05
cat__purchase_history_11/16/2020,3.364096523027749e-05
cat__purchase_history_5/18/2023,3.342155600196487e-05
cat__purchase_history_7/16/2020,3.341354819535473e-05
cat__purchase_history_09-04-2019,3.3350161827990235e-05
cat__purchase_history_12/18/2023,3.311130340295728e-05
cat__purchase_history_9/24/2019,3.2864474879137806e-05
cat__purchase_history_01-06-2021,3.276040446722424e-05
cat__purchase_history_4/28/2023,3.265696053471486e-05
cat__purchase_history_4/18/2018,3.2592122521190915e-05
cat__purchase_history_3/18/2020,3.2485808273360546e-05
cat__purchase_history_3/16/2023,3.241252840091479e-05
cat__purchase_history_2/22/2018,3.237426117745479e-05
cat__purchase_history_06-04-2022,3.1849716062226006e-05
cat__purchase_history_10-12-2018,3.165827923527332e-05
cat__purchase_history_7/21/2018,3.1469656598445556e-05
cat__purchase_history_3/16/2021,3.1341487570229535e-05
cat__purchase_history_10/13/2023,3.126417572264033e-05
cat__purchase_history_4/23/2023,3.119438054897471e-05
cat__purchase_history_7/20/2019,3.1186871503591945e-05
cat__purchase_history_07-08-2022,3.090573287835882e-05
cat__purchase_history_02-07-2022,3.05285762222586e-05
cat__purchase_history_12/21/2023,3.0371439601083438e-05
cat__purchase_history_2/17/2023,2.9966264150749103e-05
cat__purchase_history_02-12-2019,2.9919445811051855e-05
cat__purchase_history_2/13/2021,2.9222694911835868e-05
cat__purchase_history_12/16/2023,2.8737446611587908e-05
cat__purchase_history_09-03-2021,2.8703527391557244e-05
cat__purchase_history_04-12-2018,2.8108583911770904e-05
cat__purchase_history_12/27/2019,2.8062325862957715e-05
cat__purchase_history_05-07-2022,2.802873763546448e-05
cat__purchase_history_8/21/2018,2.792319881635532e-05
cat__purchase_history_03-11-2021,2.7794172421015127e-05
cat__purchase_history_8/26/2018,2.7697130463038924e-05
cat__purchase_history_10/25/2019,2.7263988122715036e-05
cat__purchase_history_11/13/2021,2.7039760814691476e-05
cat__purchase_history_12/14/2022,2.6891727436902768e-05
cat__purchase_history_12/26/2020,2.678792915318546e-05
cat__purchase_history_2/23/2018,2.6468122356012534e-05
cat__purchase_history_12-06-2018,2.636337933574801e-05
cat__purchase_history_04-11-2018,2.5758010624137457e-05
cat__purchase_history_02-02-2021,2.5653370903125307e-05
cat__purchase_history_8/21/2022,2.56427113899044e-05
cat__purchase_history_6/20/2019,2.5638184797058316e-05
cat__purchase_history_03-12-2019,2.542658847834623e-05
cat__purchase_history_12/22/2022,2.535929574553335e-05
cat__purchase_history_05-11-2021,2.5090237641328953e-05
cat__purchase_history_3/22/2021,2.4973199249850962e-05
cat__purchase_history_06-03-2020,2.4569278982580847e-05
cat__purchase_history_9/18/2022,2.396953168257077e-05
cat__purchase_history_3/21/2021,2.3745247073694522e-05
cat__purchase_history_02-02-2023,2.364224928154408e-05
cat__purchase_history_05-05-2022,2.3570266251796665e-05
cat__purchase_history_1/20/2019,2.343115743929518e-05
cat__purchase_history_6/15/2023,2.317637754032558e-05
cat__purchase_history_6/24/2022,2.231217785094475e-05
cat__purchase_history_03-10-2019,2.215111682714627e-05
cat__purchase_history_3/21/2023,2.2118835762734776e-05
cat__purchase_history_11-09-2018,2.181780706888468e-05
cat__purchase_history_11-01-2018,2.1542688389533092e-05
cat__purchase_history_1/13/2023,2.1115082272442514e-05
cat__purchase_history_09-05-2022,2.093332983560445e-05
cat__purchase_history_01-01-2022,2.0893528660209052e-05
cat__purchase_history_06-12-2018,2.082615337549065e-05
cat__purchase_history_10-05-2022,2.0660609048419552e-05
cat__purchase_history_12-08-2023,2.0584629394905112e-05
cat__purchase_history_11/19/2021,2.0121776897929723e-05
cat__purchase_history_9/20/2019,1.9446398968858876e-05
cat__purchase_history_05-06-2021,1.915820577267771e-05
cat__purchase_history_12/28/2021,1.851933189739987e-05
cat__purchase_history_12/23/2019,1.8468289476973808e-05
cat__purchase_history_10-02-2020,1.8183931999188357e-05
cat__purchase_history_11/16/2022,1.7921157025899767e-05
cat__purchase_history_4/13/2023,1.703603338295e-05
cat__purchase_history_5/21/2018,1.5169650242156706e-05
cat__purchase_history_2/14/2019,1.5090536838361521e-05
cat__purchase_history_3/21/2020,1.5046523213625613e-05
cat__purchase_history_12/22/2021,1.4992141396450344e-05
cat__purchase_history_07-12-2022,1.442653030129671e-05
cat__purchase_history_12-09-2018,1.4386004895559912e-05
cat__purchase_history_10/25/2022,1.4095616874858427e-05
cat__purchase_history_8/28/2021,1.3434923997919941e-05
cat__purchase_history_8/27/2023,1.3092149215607189e-05
cat__purchase_history_08-07-2021,1.119945127445413e-05
cat__purchase_history_6/26/2019,1.0721348267947217e-05
cat__purchase_history_7/15/2020,1.0661493127167166e-05
cat__purchase_history_05-02-2018,9.978666328902326e-06
cat__purchase_history_6/16/2020,9.32993602973559e-06
cat__purchase_history_08-01-2019,9.027644506346574e-06
cat__purchase_history_02-06-2019,7.138545188674376e-06
cat__purchase_history_6/16/2018,5.0760749367470315e-06
cat__purchase_history_04-04-2020,2.8511893104051785e-06
cat__purchase_history_02-12-2021,2.5716818275954554e-06
cat__purchase_history_8/19/2021,2.177129196970314e-06
